Region,Atmospheric Conditions,Fatalities in crash,Roadway,Roadway Area,Roadway Type,Road Type - Category,Age,Alcohol Results,Driver Over Federal Limit?,Person Type,Drug Involvement,Race,Gender,Injury Severity,Crash Date.month
Midwest,Cloudy,2,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,18,0,No,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),3
Midwest,Cloudy,2,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,53,0,No,Passenger of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),3
Midwest,Cloudy,2,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,59,0,No,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),3
Midwest,Clear,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,30,0,No,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),3
West,Cloudy,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,51,0,No,Driver of a Motor Vehicle In-Transport,Unknown,White,Female,Fatal Injury (K),3
West,Clear,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,27,0.29,Yes,Driver of a Motor Vehicle In-Transport,No,Chinese,Male,Fatal Injury (K),3
West,Clear,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,53,Unknown,Unknown,Bicyclist,No,Unknown,Female,Incapacitating Injury (A),3
Northeast,Clear,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,22,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Non-incapacitating Evident Injury (B),3
Northeast,Clear,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,21,0.16,Yes,Driver of a Motor Vehicle In-Transport,Unknown,White,Female,Fatal Injury (K),3
Northeast,Clear,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,38,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Incapacitating Injury (A),3
South,Cloudy,2,Rural-Major Collector,Rural,Major Collector,Unknown,47,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),3
South,Cloudy,2,Rural-Major Collector,Rural,Major Collector,Unknown,51,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,White,Female,Fatal Injury (K),3
South,Cloudy,2,Rural-Major Collector,Rural,Major Collector,Unknown,56,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,No Injury (O),3
Midwest,Cloudy,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,58,Unknown,Unknown,Bicyclist,Unknown,White,Male,Fatal Injury (K),3
West,Clear,1,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,22,0,No,Driver of a Motor Vehicle In-Transport,Yes,White,Male,Fatal Injury (K),3
West,Clear,1,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,52,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,No Injury (O),3
West,Clear,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,44,0,No,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,No Injury (O),3
West,Clear,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,77,0,No,Passenger of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),3
West,Snow,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,27,0,No,Driver of a Motor Vehicle In-Transport,Yes,Unknown,Male,No Injury (O),3
West,Snow,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,34,0.14,No,Passenger of a Motor Vehicle In-Transport,Unknown,White,Female,Fatal Injury (K),3
West,Snow,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,47,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Non-incapacitating Evident Injury (B),3
West,Rain,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,36,0.15,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,No Injury (O),3
West,Rain,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,47,0.3,No,Pedestrian,Unknown,American Indian (includes Aleuts and Eskimos),Female,Fatal Injury (K),3
West,Clear,1,Urban-Collector,Urban,Collector,Unknown,37,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),3
West,Clear,1,Urban-Collector,Urban,Collector,Unknown,80,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,White,Female,Fatal Injury (K),3
Northeast,Clear,1,Urban-Principal Arterial-Other Freeways or Expressways,Urban,Principal Arterial,Other Freeways or Expressways,28,0.12,Yes,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),3
Northeast,Clear,1,Urban-Principal Arterial-Other Freeways or Expressways,Urban,Principal Arterial,Other Freeways or Expressways,42,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,No Injury (O),3
South,Clear,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,49,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Non-incapacitating Evident Injury (B),3
South,Clear,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,53,0,No,Pedestrian,No,Black,Female,Fatal Injury (K),3
Midwest,Clear,2,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,14,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,White,Female,Fatal Injury (K),3
Midwest,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,70,0,No,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),3
Northeast,Clear,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,21,0,No,Driver of a Motor Vehicle In-Transport,Unknown,White,Female,Fatal Injury (K),3
Midwest,Clear,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,74,0.02,No,Pedestrian,Unknown,White,Male,Fatal Injury (K),3
Midwest,Cloudy,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,63,0,No,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),3
West,Cloudy,1,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,18,0.07,No,Driver of a Motor Vehicle In-Transport,Yes,Black,Male,Fatal Injury (K),3
Northeast,Clear,1,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,42,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,No Injury (O),3
Northeast,Clear,1,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,85,0,No,Driver of a Motor Vehicle In-Transport,No,White,Female,Fatal Injury (K),3
Midwest,Cloudy,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,48,0,No,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),3
Midwest,Clear,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,22,0,No,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),3
Midwest,Clear,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,24,0,No,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Incapacitating Injury (A),3
Midwest,Cloudy,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,20,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,White,Female,Fatal Injury (K),3
Midwest,Cloudy,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,38,0,No,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),3
Midwest,Clear,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,16,0,No,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,Incapacitating Injury (A),3
Midwest,Clear,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,26,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Female,Non-incapacitating Evident Injury (B),3
Northeast,Clear,1,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,63,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Female,No Injury (O),3
Midwest,Cloudy,1,Urban-Collector,Urban,Collector,Unknown,23,0.18,Yes,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),3
West,Clear,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,56,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Non-incapacitating Evident Injury (B),3
Northeast,Clear,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,12,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Incapacitating Injury (A),3
Northeast,Clear,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,41,0,No,Driver of a Motor Vehicle In-Transport,Yes,White,Female,Fatal Injury (K),3
Northeast,Clear,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,47,0,No,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,Possible Injury (C),3
Northeast,Clear,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,67,Unknown,Unknown,Pedestrian,Unknown,White,Female,Fatal Injury (K),3
Northeast,Clear,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,73,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,No Injury (O),3
Northeast,Clear,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,27,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Possible Injury (C),3
West,Unknown,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,41,0.17,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Non-incapacitating Evident Injury (B),3
Northeast,Clear,2,Rural-Minor Collector,Rural,Minor Collector,Unknown,18,0,No,Passenger of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),3
Northeast,Clear,2,Rural-Minor Collector,Rural,Minor Collector,Unknown,17,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,Unknown,Male,Non-incapacitating Evident Injury (B),3
Northeast,Clear,2,Rural-Minor Collector,Rural,Minor Collector,Unknown,18,0,No,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),3
South,Clear,1,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,26,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Yes,Unknown,Female,Incapacitating Injury (A),3
South,Clear,1,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,68,0,No,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),3
Midwest,Cloudy,1,Rural-Major Collector,Rural,Major Collector,Unknown,38,0.15,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,No Injury (O),3
Midwest,Cloudy,1,Rural-Major Collector,Rural,Major Collector,Unknown,59,0.27,No,Pedestrian,Unknown,White,Male,Fatal Injury (K),3
Midwest,Cloudy,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,39,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Incapacitating Injury (A),3
West,Clear,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,26,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Incapacitating Injury (A),3
West,Clear,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,43,0.19,Yes,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),3
West,Clear,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,Unknown,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Unknown,No Injury (O),3
West,Cloudy,1,Rural-Major Collector,Rural,Major Collector,Unknown,27,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),3
South,Clear,1,Rural-Minor Collector,Rural,Minor Collector,Unknown,50,0.21,Yes,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),3
Midwest,"Fog, Smog, Smoke",1,Rural-Minor Collector,Rural,Minor Collector,Unknown,18,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Incapacitating Injury (A),3
Midwest,"Fog, Smog, Smoke",1,Rural-Minor Collector,Rural,Minor Collector,Unknown,19,0.01,No,Passenger of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),3
West,Clear,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,26,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),3
Northeast,Clear,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,57,0,No,Pedestrian,No,White,Female,Fatal Injury (K),3
Northeast,Clear,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,60,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,No Injury (O),3
Midwest,Clear,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,56,0,No,Driver of a Motor Vehicle In-Transport,No,White,Female,Fatal Injury (K),3
Midwest,Clear,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,27,0.19,Yes,Driver of a Motor Vehicle In-Transport,Yes,White,Male,Fatal Injury (K),3
West,Clear,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,2,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),3
West,Clear,1,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,21,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Incapacitating Injury (A),3
West,Clear,1,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,22,0.16,Yes,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),3
West,Clear,1,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,22,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Incapacitating Injury (A),3
West,Clear,1,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,23,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Incapacitating Injury (A),3
Midwest,Rain,1,Rural-Major Collector,Rural,Major Collector,Unknown,45,0.25,Yes,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),3
Midwest,Cloudy,1,Rural-Major Collector,Rural,Major Collector,Unknown,77,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),3
Midwest,Clear,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,21,0.29,Yes,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,Incapacitating Injury (A),3
West,Clear,1,Rural-Minor Collector,Rural,Minor Collector,Unknown,22,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Non-incapacitating Evident Injury (B),3
West,Cloudy,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,9,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Non-incapacitating Evident Injury (B),3
West,Cloudy,1,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,45,0.25,No,Pedestrian,Unknown,White,Female,Fatal Injury (K),3
Midwest,Clear,1,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,23,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Non-incapacitating Evident Injury (B),3
Midwest,Clear,1,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,32,0.31,Yes,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),3
West,Clear,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,6,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),3
West,Clear,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,13,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),3
West,Clear,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,24,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,Unknown,Female,No Injury (O),3
West,Clear,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,9,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,Unknown,Female,No Injury (O),3
West,Clear,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,11,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),3
West,Clear,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,20,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),3
West,Clear,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,29,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Female,No Injury (O),3
West,Clear,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,45,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,Unknown,Female,Non-incapacitating Evident Injury (B),3
West,Clear,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,5,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,Unknown,Female,No Injury (O),3
West,Clear,2,Urban-Collector,Urban,Collector,Unknown,22,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Female,Fatal Injury (K),3
West,Clear,2,Urban-Collector,Urban,Collector,Unknown,23,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,Unknown,Male,Fatal Injury (K),3
West,Clear,2,Urban-Collector,Urban,Collector,Unknown,24,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,Unknown,Male,Incapacitating Injury (A),3
West,Clear,2,Urban-Collector,Urban,Collector,Unknown,48,0,No,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,Non-incapacitating Evident Injury (B),3
Midwest,Cloudy,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,25,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),3
Midwest,Cloudy,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,61,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),3
West,Severe Crosswinds,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,43,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Female,Incapacitating Injury (A),3
West,Clear,1,Rural-Minor Collector,Rural,Minor Collector,Unknown,38,0,No,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),3
West,Clear,3,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,12,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,Unknown,Male,Incapacitating Injury (A),3
West,Clear,3,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,41,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,Unknown,Female,Incapacitating Injury (A),3
West,Clear,3,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,51,0,No,Driver of a Motor Vehicle In-Transport,Yes,White,Male,Fatal Injury (K),3
West,Clear,3,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,53,0,No,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),3
South,Clear,1,Rural-Minor Collector,Rural,Minor Collector,Unknown,58,0.15,Yes,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),3
West,Clear,2,Urban-Principal Arterial-Interstate,Urban,Principal Arterial,Interstate,25,0.17,No,Passenger of a Motor Vehicle In-Transport,Unknown,American Indian (includes Aleuts and Eskimos),Female,Fatal Injury (K),3
West,Clear,2,Urban-Principal Arterial-Interstate,Urban,Principal Arterial,Interstate,28,0.36,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Incapacitating Injury (A),3
West,Clear,2,Urban-Principal Arterial-Interstate,Urban,Principal Arterial,Interstate,30,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Incapacitating Injury (A),3
West,Cloudy,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,67,0,No,Bicyclist,No,White,Male,Fatal Injury (K),3
West,Clear,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,10,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Possible Injury (C),3
West,Snow,1,Rural-Major Collector,Rural,Major Collector,Unknown,47,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Female,Incapacitating Injury (A),3
